popularity,budget,revenue,original_title,cast,director,runtime,release_date,vote_count,vote_average,release_year,new_split
0.95,3000000,25000000,The Apartment,Jack Lemmon|Shirley MacLaine|Fred MacMurray|Ray Walston|Jack Kruschen,Billy Wilder,125,2060-06-15,235,7.9,1960,Romance
0.06,3000000,7100000,Cinderfella,Jerry Lewis|Ed Wynn|Judith Anderson|Henry Silva|Robert Hutton,Frank Tashlin,91,2060-12-18,13,7.2,1960,Comedy
0.06,3000000,7100000,Cinderfella,Jerry Lewis|Ed Wynn|Judith Anderson|Henry Silva|Robert Hutton,Frank Tashlin,91,2060-12-18,13,7.2,1960,Romance
2.58,1300000,28262574,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,Martin Scorsese,113,1976-02-08,1269,7.8,1976,Crime
2.58,1300000,28262574,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,Martin Scorsese,113,1976-02-08,1269,7.8,1976,Drama
2.39,1100000,117235147,Rocky,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,John G. Avildsen,119,1976-11-21,963,7.2,1976,Drama
1.26,1800000,33800000,Carrie,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|Betty Buckley,Brian De Palma,98,1976-11-03,497,6.8,1976,Horror
1.26,1800000,33800000,Carrie,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|Betty Buckley,Brian De Palma,98,1976-11-03,497,6.8,1976,Thriller
1.0,2800000,60922980,The Omen,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,Richard Donner,111,1976-06-06,203,6.9,1976,Horror
1.0,2800000,60922980,The Omen,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,Richard Donner,111,1976-06-06,203,6.9,1976,Thriller
0.92,9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,120,1976-06-23,101,5.9,1976,Adventure
0.92,9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,120,1976-06-23,101,5.9,1976,Action
0.92,9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,120,1976-06-23,101,5.9,1976,Romance
0.92,9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,120,1976-06-23,101,5.9,1976,Science Fiction
0.89,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,1976-09-08,70,5.9,1976,Action
0.89,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,1976-09-08,70,5.9,1976,Adventure
0.89,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,1976-09-08,70,5.9,1976,Drama
0.89,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,1976-09-08,70,5.9,1976,Horror
0.89,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,1976-09-08,70,5.9,1976,Science Fiction
0.85,8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,138,1976-04-04,216,7.3,1976,Drama
0.85,8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,138,1976-04-04,216,7.3,1976,History
0.85,8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,138,1976-04-04,216,7.3,1976,Mystery
0.85,8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,138,1976-04-04,216,7.3,1976,Thriller
0.72,9000000,46236000,The Enforcer,Clint Eastwood|Tyne Daly|Harry Guardino|Bradford Dillman|John Mitchum,James Fargo,96,1976-12-21,97,6.6,1976,Action
0.72,9000000,46236000,The Enforcer,Clint Eastwood|Tyne Daly|Harry Guardino|Bradford Dillman|John Mitchum,James Fargo,96,1976-12-21,97,6.6,1976,Crime
0.72,9000000,46236000,The Enforcer,Clint Eastwood|Tyne Daly|Harry Guardino|Bradford Dillman|John Mitchum,James Fargo,96,1976-12-21,97,6.6,1976,Thriller
0.6,2000000,7900000,Family Plot,Barbara Harris|Bruce Dern|Karen Black|William Devane|Ed Lauter,Alfred Hitchcock,121,1976-04-09,37,6.7,1976,Comedy
0.6,2000000,7900000,Family Plot,Barbara Harris|Bruce Dern|Karen Black|William Devane|Ed Lauter,Alfred Hitchcock,121,1976-04-09,37,6.7,1976,Crime
0.6,2000000,7900000,Family Plot,Barbara Harris|Bruce Dern|Karen Black|William Devane|Ed Lauter,Alfred Hitchcock,121,1976-04-09,37,6.7,1976,Thriller
0.6,3700000,31800000,The Outlaw Josey Wales,Clint Eastwood|Chief Dan George|Sondra Locke|Bill McKinney|John Vernon,Clint Eastwood,135,1976-06-30,135,7.1,1976,Drama
0.6,3700000,31800000,The Outlaw Josey Wales,Clint Eastwood|Chief Dan George|Sondra Locke|Bill McKinney|John Vernon,Clint Eastwood,135,1976-06-30,135,7.1,1976,Western
0.52,6500000,21709020,Marathon Man,Dustin Hoffman|Laurence Olivier|Roy Scheider|William Devane|Marthe Keller,John Schlesinger,125,1976-10-05,90,7.1,1976,Thriller
0.48,3800000,23689877,Network,Faye Dunaway|William Holden|Peter Finch|Robert Duvall|Wesley Addy,Sidney Lumet,121,1976-11-01,161,7.4,1976,Drama
0.36,6000000,33833201,The Pink Panther Strikes Again,Peter Sellers|Herbert Lom|Lesley-Anne Down|Burt Kwouk|Colin Blakely,Blake Edwards,103,1976-12-15,47,6.6,1976,Comedy
0.36,6000000,33833201,The Pink Panther Strikes Again,Peter Sellers|Herbert Lom|Lesley-Anne Down|Burt Kwouk|Colin Blakely,Blake Edwards,103,1976-12-15,47,6.6,1976,Mystery
0.16,6000000,161000000,A Star Is Born,Barbra Streisand|Kris Kristofferson|Gary Busey|Oliver Clark|Venetta Fields,Frank Pierson,139,1976-12-16,14,5.7,1976,Drama
0.16,6000000,161000000,A Star Is Born,Barbra Streisand|Kris Kristofferson|Gary Busey|Oliver Clark|Venetta Fields,Frank Pierson,139,1976-12-16,14,5.7,1976,Music
0.16,6000000,161000000,A Star Is Born,Barbra Streisand|Kris Kristofferson|Gary Busey|Oliver Clark|Venetta Fields,Frank Pierson,139,1976-12-16,14,5.7,1976,Romance
0.02,35000000,35323292,The Bad News Bears,Walter Matthau|Tatum O'Neal|Christopher Daniel Barnes|Ben Piazza|Vic Morrow,Michael Ritchie,102,1976-04-07,54,6.6,1976,Comedy
0.02,35000000,35323292,The Bad News Bears,Walter Matthau|Tatum O'Neal|Christopher Daniel Barnes|Ben Piazza|Vic Morrow,Michael Ritchie,102,1976-04-07,54,6.6,1976,Family
2.57,14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,101,1993-02-11,1339,7.2,1993,Romance
2.57,14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,101,1993-02-11,1339,7.2,1993,Fantasy
2.57,14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,101,1993-02-11,1339,7.2,1993,Drama
2.57,14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,101,1993-02-11,1339,7.2,1993,Comedy
2.46,18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick,76,1993-10-09,1172,7.4,1993,Fantasy
2.46,18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick,76,1993-10-09,1172,7.4,1993,Animation
2.46,18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick,76,1993-10-09,1172,7.4,1993,Family
2.38,22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,Steven Spielberg,195,1993-11-29,2632,8.1,1993,Drama
2.38,22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,Steven Spielberg,195,1993-11-29,2632,8.1,1993,History
2.38,22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,Steven Spielberg,195,1993-11-29,2632,8.1,1993,War
2.2,63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,Steven Spielberg,127,1993-06-11,3169,7.4,1993,Adventure
2.2,63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,Steven Spielberg,127,1993-06-11,3169,7.4,1993,Science Fiction
1.96,57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,115,1993-10-08,580,6.1,1993,Action
1.96,57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,115,1993-10-08,580,6.1,1993,Adventure
1.96,57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,115,1993-10-08,580,6.1,1993,Comedy
1.96,57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,115,1993-10-08,580,6.1,1993,Science Fiction
1.73,25000000,441286195,Mrs. Doubtfire,Robin Williams|Sally Field|Pierce Brosnan|Harvey Fierstein|Polly Holliday,Chris Columbus,125,1993-11-24,809,6.9,1993,Comedy
1.73,25000000,441286195,Mrs. Doubtfire,Robin Williams|Sally Field|Pierce Brosnan|Harvey Fierstein|Polly Holliday,Chris Columbus,125,1993-11-24,809,6.9,1993,Drama
1.73,25000000,441286195,Mrs. Doubtfire,Robin Williams|Sally Field|Pierce Brosnan|Harvey Fierstein|Polly Holliday,Chris Columbus,125,1993-11-24,809,6.9,1993,Family
1.71,44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,1993-08-06,717,7.0,1993,Adventure
1.71,44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,1993-08-06,717,7.0,1993,Action
1.71,44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,1993-08-06,717,7.0,1993,Thriller
1.71,44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,1993-08-06,717,7.0,1993,Crime
1.71,44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,1993-08-06,717,7.0,1993,Mystery
1.36,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,1993-07-08,170,6.5,1993,Action
1.36,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,1993-07-08,170,6.5,1993,Drama
1.36,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,1993-07-08,170,6.5,1993,Thriller
1.36,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,1993-07-08,170,6.5,1993,Crime
1.36,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,1993-07-08,170,6.5,1993,Mystery
1.29,26000000,206678440,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,Jonathan Demme,125,1993-12-22,514,7.5,1993,Drama
1.29,26000000,206678440,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,Jonathan Demme,125,1993-12-22,514,7.5,1993,Mystery
1.24,6900000,7993039,Dazed and Confused,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,Richard Linklater,102,1993-09-24,320,7.3,1993,Comedy
1.24,6900000,7993039,Dazed and Confused,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,Richard Linklater,102,1993-09-24,320,7.3,1993,Drama
1.21,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,1993-06-17,367,5.8,1993,Adventure
1.21,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,1993-06-17,367,5.8,1993,Fantasy
1.21,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,1993-06-17,367,5.8,1993,Action
1.21,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,1993-06-17,367,5.8,1993,Comedy
1.21,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,1993-06-17,367,5.8,1993,Family
1.19,30000000,135130999,A Perfect World,Kevin Costner|Clint Eastwood|Laura Dern|T.J. Lowther|Bradley Whitford,Clint Eastwood,138,1993-11-24,188,6.9,1993,Crime
1.19,30000000,135130999,A Perfect World,Kevin Costner|Clint Eastwood|Laura Dern|T.J. Lowther|Bradley Whitford,Clint Eastwood,138,1993-11-24,188,6.9,1993,Drama
1.19,30000000,135130999,A Perfect World,Kevin Costner|Clint Eastwood|Laura Dern|T.J. Lowther|Bradley Whitford,Clint Eastwood,138,1993-11-24,188,6.9,1993,Thriller
1.18,20000000,35739755,Robin Hood: Men in Tights,Cary Elwes|Dom DeLuise|Roger Rees|Dave Chappelle|Eric Allan Kramer,Mel Brooks,104,1993-07-28,273,6.3,1993,Comedy
1.04,70000000,255000211,Cliffhanger,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn,Renny Harlin,112,1993-05-28,312,6.1,1993,Action
1.04,70000000,255000211,Cliffhanger,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn,Renny Harlin,112,1993-05-28,312,6.1,1993,Adventure
1.04,70000000,255000211,Cliffhanger,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn,Renny Harlin,112,1993-05-28,312,6.1,1993,Thriller
1.04,40000000,116300000,Sliver,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,Phillip Noyce,108,1993-05-21,62,4.7,1993,Drama
1.04,40000000,116300000,Sliver,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,Phillip Noyce,108,1993-05-21,62,4.7,1993,Thriller
1.02,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,1993-03-17,95,5.2,1993,Action
1.02,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,1993-03-17,95,5.2,1993,Adventure
1.02,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,1993-03-17,95,5.2,1993,Comedy
1.02,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,1993-03-17,95,5.2,1993,Family
1.02,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,1993-03-17,95,5.2,1993,Fantasy
0.98,14000000,154864401,Cool Runnings,Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy,Jon Turteltaub,98,1993-09-30,289,6.8,1993,Comedy
0.94,21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,Nora Ephron,105,1993-06-24,362,6.4,1993,Comedy
0.94,21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,Nora Ephron,105,1993-06-24,362,6.4,1993,Drama
0.94,21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,Nora Ephron,105,1993-06-24,362,6.4,1993,Romance
0.93,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,1993-12-25,373,7.3,1993,Action
0.93,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,1993-12-25,373,7.3,1993,Adventure
0.93,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,1993-12-25,373,7.3,1993,Drama
0.93,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,1993-12-25,373,7.3,1993,History
0.93,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,1993-12-25,373,7.3,1993,Western
0.89,30000000,11146270,For Love or Money,Michael J. Fox|Gabrielle Anwar|Anthony Higgins|Fyvush Finkel|Sandra Reaves-Phillips,Barry Sonnenfeld,94,1993-10-01,35,5.4,1993,Comedy
0.89,30000000,11146270,For Love or Money,Michael J. Fox|Gabrielle Anwar|Anthony Higgins|Fyvush Finkel|Sandra Reaves-Phillips,Barry Sonnenfeld,94,1993-10-01,35,5.4,1993,Romance
0.89,30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,144,1993-11-10,394,7.4,1993,Action
0.89,30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,144,1993-11-10,394,7.4,1993,Crime
0.89,30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,144,1993-11-10,394,7.4,1993,Drama
0.89,30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,144,1993-11-10,394,7.4,1993,Thriller
0.87,25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,Jim Abrahams,86,1993-05-21,255,6.1,1993,Action
0.87,25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,Jim Abrahams,86,1993-05-21,255,6.1,1993,Comedy
0.87,25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,Jim Abrahams,86,1993-05-21,255,6.1,1993,War
0.85,12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,120,1993-09-09,402,7.3,1993,Action
0.85,12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,120,1993-09-09,402,7.3,1993,Thriller
0.85,12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,120,1993-09-09,402,7.3,1993,Crime
0.85,12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,120,1993-09-09,402,7.3,1993,Romance
0.83,42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,104,1993-05-27,114,4.0,1993,Adventure
0.83,42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,104,1993-05-27,114,4.0,1993,Comedy
0.83,42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,104,1993-05-27,114,4.0,1993,Family
0.83,42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,104,1993-05-27,114,4.0,1993,Fantasy
0.83,38000000,57319029,Sister Act 2: Back in the Habit,Whoopi Goldberg|Kathy Najimy|James Coburn|Barnard Hughes|Mary Wickes,Bill Duke,107,1993-12-09,173,5.8,1993,Music
0.83,38000000,57319029,Sister Act 2: Back in the Habit,Whoopi Goldberg|Kathy Najimy|James Coburn|Barnard Hughes|Mary Wickes,Bill Duke,107,1993-12-09,173,5.8,1993,Comedy
0.8,45000000,195268056,The Pelican Brief,Julia Roberts|Denzel Washington|Sam Shepard|William Atherton|John Lithgow,Alan J. Pakula,141,1993-12-16,207,6.2,1993,Action
0.8,45000000,195268056,The Pelican Brief,Julia Roberts|Denzel Washington|Sam Shepard|William Atherton|John Lithgow,Alan J. Pakula,141,1993-12-16,207,6.2,1993,Mystery
0.8,45000000,195268056,The Pelican Brief,Julia Roberts|Denzel Washington|Sam Shepard|William Atherton|John Lithgow,Alan J. Pakula,141,1993-12-16,207,6.2,1993,Thriller
0.79,30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,105,1993-11-11,112,5.9,1993,Action
0.79,30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,105,1993-11-11,112,5.9,1993,Adventure
0.79,30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,105,1993-11-11,112,5.9,1993,Comedy
0.79,22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,1993-11-05,169,4.2,1993,Action
0.79,22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,1993-11-05,169,4.2,1993,Adventure
0.79,22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,1993-11-05,169,4.2,1993,Crime
0.79,22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,1993-11-05,169,4.2,1993,Science Fiction
0.79,22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,1993-11-05,169,4.2,1993,Thriller
0.79,11000000,30000000,What's Eating Gilbert Grape,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Darlene Cates|Mary Steenburgen,Lasse Hallstr̦m,118,1993-12-17,495,7.4,1993,Romance
0.79,11000000,30000000,What's Eating Gilbert Grape,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Darlene Cates|Mary Steenburgen,Lasse Hallstr̦m,118,1993-12-17,495,7.4,1993,Drama
0.79,35000000,117270765,Dennis the Menace,Walter Matthau|Mason Gamble|Joan Plowright|Christopher Lloyd|Lea Thompson,Nick Castle,94,1993-06-23,117,5.8,1993,Family
0.79,35000000,117270765,Dennis the Menace,Walter Matthau|Mason Gamble|Joan Plowright|Christopher Lloyd|Lea Thompson,Nick Castle,94,1993-06-23,117,5.8,1993,Comedy
